id_persona|numero_cedula|nombre|apellido|peso|altura|sexo|edad|ciudad
7517|1771333151|Camila|Vera|83.4|1.62|M|50|Quito
7518|0137920776|María|Torres|56.4|1.73|M|34|Cuenca
7519|1794891430|Camila|Vera|77.8|1.75|M|42|Quito
7520|1781848851|Carlos|Mendoza|77.0|1.64|M|45|Quito
7521|0136437396|Ana|López|75.9|1.71|M|35|Cuenca
7522|0166128278|Ana|García|75.7|1.7|M|25|Cuenca
7523|0924013624|Carlos|Mendoza|73.4|1.59|F|44|Guayaquil
7524|0961862147|Carlos|Vera|86.6|1.76|M|22|Guayaquil
7525|1767368867|Ana|Ramírez|55.7|1.66|M|18|Quito
7526|0907516244|Laura|Ramírez|88.4|1.7|M|37|Guayaquil
7527|0170148174|Camila|López|64.1|1.61|F|39|Cuenca
7528|1762428444|Luis|García|77.5|1.79|M|21|Quito
7529|0996869488|Luis|López|79.6|1.6|M|37|Guayaquil
7530|0102015118|Pedro|Mendoza|57.5|1.59|F|20|Cuenca
7531|1717562308|Ana|Herrera|47.7|1.6|F|39|Quito
7532|0100698376|Pedro|Mendoza|62.6|1.56|F|20|Cuenca
7533|0104150288|Camila|Torres|56.4|1.55|F|39|Cuenca
7534|1731892667|Pedro|Herrera|75.3|1.72|M|36|Quito
7535|0140046285|Luis|López|58.9|1.58|F|26|Cuenca
7536|0119388014|Pedro|Herrera|72.9|1.58|M|19|Cuenca
7537|0966124588|María|Vera|70.6|1.62|F|48|Guayaquil
7538|1738836880|Laura|Vera|34.6|1.69|M|38|Quito
7539|1716342408|Juan|Moreno|50.9|1.58|F|32|Quito
7540|0105662219|María|López|72.0|1.63|F|49|Cuenca
7541|0117614112|Ana|López|76.2|1.73|M|21|Cuenca
7542|1753718124|Carlos|Moreno|68.1|1.6|F|19|Quito
7543|0996263097|José|Torres|90.7|1.86|M|24|Guayaquil
7544|1782110550|Pedro|García|61.2|1.74|F|44|Quito
7545|0919920970|Luis|García|68.6|1.59|F|33|Guayaquil
7546|1771316905|Luis|Ramírez|78.1|1.84|M|44|Quito
7547|0951502201|Pedro|Vera|79.7|1.6|F|41|Guayaquil
7548|0967393081|Luis|Cedeño|68.8|1.63|F|24|Guayaquil
7549|0152179841|Pedro|Cedeño|85.9|1.75|M|39|Cuenca
7550|0921266316|Sofía|García|72.5|1.44|F|42|Guayaquil
7551|0941654706|Carlos|López|46.7|1.64|F|34|Guayaquil
7552|1743189151|Ana|Ramírez|58.6|1.77|M|18|Quito
7553|0972011240|José|Mendoza|76.7|1.67|M|38|Guayaquil
7554|0923340012|Pedro|Moreno|59.8|1.69|F|31|Guayaquil
7555|0110157446|Ana|García|64.7|1.63|F|46|Cuenca
7556|1789969983|Luis|Torres|67.7|1.6|F|21|Quito
7557|1704400201|Juan|García|73.5|1.65|M|40|Quito
7558|0929614735|Pedro|Torres|90.4|1.71|M|45|Guayaquil
7559|1750003731|Camila|García|108.6|1.77|M|50|Quito
7560|0969842098|Ana|Pérez|90.4|1.7|M|48|Guayaquil
7561|0935405473|Laura|López|73.3|1.8|M|44|Guayaquil
7562|1710440358|Camila|López|108.3|1.83|M|46|Quito
7563|0182349178|María|Pérez|86.2|1.74|M|26|Cuenca
7564|1707921827|Laura|Pérez|69.6|1.6|F|19|Quito
7565|1762783821|Carlos|Mendoza|84.9|1.72|M|21|Quito
7566|1722675530|Camila|Herrera|73.3|1.95|M|36|Quito
7567|0998602764|María|López|84.6|1.65|M|36|Guayaquil
7568|1780821688|María|Mendoza|86.4|1.89|M|39|Quito
7569|0941962021|Juan|Herrera|64.3|1.67|F|23|Guayaquil
7570|0976148387|Pedro|Ramírez|62.9|1.55|F|35|Guayaquil
7571|1736173725|José|Cedeño|83.1|1.68|M|20|Quito
7572|0922299174|María|Mendoza|76.3|1.65|M|41|Guayaquil
7573|1777542521|Ana|López|66.8|1.59|F|39|Quito
7574|0171770083|María|Pérez|72.6|1.63|M|34|Cuenca
7575|0978823194|Luis|Ramírez|70.6|1.77|M|23|Guayaquil
7576|0986206301|María|Moreno|83.3|1.77|M|44|Guayaquil
7577|0940951941|José|Torres|65.9|1.57|F|27|Guayaquil
7578|1713133408|José|Cedeño|61.1|1.68|F|48|Quito
7579|1780536286|Camila|López|68.3|1.61|F|37|Quito
7580|0954368417|Camila|Herrera|85.1|1.77|M|25|Guayaquil
7581|0128481703|Sofía|Vera|63.3|1.57|F|22|Cuenca
7582|1707036393|Camila|Torres|86.1|1.56|M|47|Quito
7583|1701875355|José|Ramírez|66.9|1.62|F|33|Quito
7584|0197922127|Ana|Moreno|93.4|1.79|M|25|Cuenca
7585|1748576730|José|Ramírez|74.7|1.68|M|46|Quito
7586|0185455629|Sofía|Ramírez|56.9|1.67|F|32|Cuenca
7587|0167724050|Laura|Cedeño|68.9|1.6|F|37|Cuenca
7588|0181365708|Juan|Mendoza|63.6|1.75|M|29|Cuenca
7589|1761619298|Juan|López|94.6|1.68|M|22|Quito
7590|0167129696|Sofía|Moreno|62.3|1.72|M|20|Cuenca
7591|0977101833|Ana|Moreno|75.1|1.73|M|26|Guayaquil
7592|0909017466|José|Torres|76.1|1.72|M|42|Guayaquil
7593|1720178847|Luis|Ramírez|63.9|1.66|F|48|Quito
7594|1798850182|María|Torres|67.1|1.65|M|19|Quito
7595|0995355138|María|Cedeño|75.5|1.55|F|39|Guayaquil
7596|1719408213|Pedro|López|75.0|1.57|F|24|Quito
7597|0965473910|Camila|García|71.6|1.77|M|29|Guayaquil
7598|0197276584|Ana|Ramírez|70.5|1.83|M|45|Cuenca
7599|0924467532|María|Herrera|85.8|1.97|M|33|Guayaquil
7600|1747722647|Carlos|Moreno|60.0|1.63|F|22|Quito
7601|0998401918|María|Herrera|72.7|1.7|M|20|Guayaquil
7602|0184989967|Sofía|Ramírez|74.7|1.84|M|42|Cuenca
7603|0965976431|Carlos|Vera|82.9|1.76|M|25|Guayaquil
7604|1732694412|Camila|Cedeño|86.2|1.69|M|38|Quito
7605|1769322021|Camila|López|80.6|1.78|M|24|Quito
7606|1793870891|Laura|Herrera|62.7|1.77|F|45|Quito
7607|0990961278|Pedro|Mendoza|65.1|1.77|M|47|Guayaquil
7608|0148754142|Sofía|Torres|69.8|1.66|F|21|Cuenca
7609|0962291085|Carlos|Mendoza|83.3|1.61|M|49|Guayaquil
7610|0915758529|María|Vera|67.3|1.61|F|35|Guayaquil
7611|1772846278|José|Herrera|76.1|1.65|F|39|Quito
7612|1795338383|Carlos|García|75.6|1.56|F|28|Quito
7613|0985157441|Pedro|Herrera|71.3|1.63|M|35|Guayaquil
7614|0938203338|Juan|Vera|58.3|1.64|F|41|Guayaquil
7615|0987366320|Camila|Moreno|61.3|1.72|F|23|Guayaquil
7616|1704739974|Sofía|Pérez|77.3|1.63|F|18|Quito
7617|0966994248|Pedro|Moreno|56.9|1.71|F|35|Guayaquil
7618|1724646812|Juan|Torres|77.3|1.77|M|34|Quito
7619|0949922078|Juan|Vera|67.2|1.76|M|30|Guayaquil
7620|0912912881|María|Pérez|68.9|1.59|M|45|Guayaquil
7621|0937650123|Ana|Torres|67.8|1.42|F|21|Guayaquil
7622|0156956403|Juan|Cedeño|83.6|1.68|M|33|Cuenca
7623|0976347407|Camila|Cedeño|62.1|1.62|F|21|Guayaquil
7624|0945196333|Sofía|Herrera|91.2|1.79|M|22|Guayaquil
7625|1710004090|Laura|Pérez|55.4|1.77|F|41|Quito
7626|0911217846|Carlos|López|71.5|1.58|F|31|Guayaquil
7627|0115423518|Carlos|García|59.2|1.44|F|20|Cuenca
7628|0939874580|Luis|Ramírez|73.7|1.65|F|36|Guayaquil
7629|1717337063|Sofía|Cedeño|82.2|1.75|M|33|Quito
7630|0910599986|Laura|Herrera|66.1|1.61|F|25|Guayaquil
7631|0965366289|Sofía|García|53.5|1.59|F|31|Guayaquil
7632|1731341700|Sofía|Moreno|63.5|1.53|F|18|Quito
7633|0951764044|Sofía|Pérez|55.3|1.62|F|20|Guayaquil
7634|0992751711|Pedro|Ramírez|73.0|1.86|M|38|Guayaquil
7635|0105987896|Pedro|López|71.7|1.81|M|19|Cuenca
7636|0998975077|Camila|Vera|80.5|1.65|F|38|Guayaquil
7637|1706719192|Luis|Moreno|66.8|1.78|M|44|Quito
7638|1765436213|Laura|Mendoza|94.0|1.77|M|39|Quito
7639|1789999401|Ana|Torres|80.8|1.69|M|18|Quito
7640|0102611082|Laura|Pérez|75.7|1.81|M|32|Cuenca
7641|0992742111|Carlos|Vera|65.7|1.67|F|50|Guayaquil
7642|1726076478|Pedro|López|68.5|1.59|F|45|Quito
7643|1799401437|Luis|Moreno|57.0|1.59|F|40|Quito
7644|1770853199|Camila|Moreno|75.4|1.83|M|30|Quito
7645|0935722863|Pedro|García|58.1|1.54|F|50|Guayaquil
7646|1772065102|Ana|Pérez|70.7|1.54|F|33|Quito
7647|0910256794|Luis|Mendoza|61.4|1.61|F|37|Guayaquil
7648|0954998533|Sofía|Pérez|58.8|1.75|M|40|Guayaquil
7649|1734584256|Ana|Cedeño|70.2|1.63|F|44|Quito
7650|0192193348|Luis|Vera|69.5|1.63|F|38|Cuenca
7651|1710444568|Carlos|Herrera|97.2|1.79|M|37|Quito
7652|0946937743|Sofía|Moreno|71.6|1.8|M|33|Guayaquil
7653|0903099020|María|García|67.3|1.53|F|42|Guayaquil
7654|1739624015|Pedro|Moreno|77.3|1.69|M|46|Quito
7655|0981484093|Juan|Vera|50.1|1.69|M|48|Guayaquil
7656|1762710033|Carlos|López|53.4|1.57|F|23|Quito
7657|0951693559|Pedro|Pérez|82.0|1.7|M|37|Guayaquil
7658|0950518957|José|López|57.1|1.76|M|32|Guayaquil
7659|1762209501|José|Mendoza|67.0|1.73|M|43|Quito
7660|0996293241|Ana|Herrera|77.0|1.69|M|23|Guayaquil
7661|0977249886|María|Vera|67.6|1.69|F|39|Guayaquil
7662|1731223153|José|Ramírez|50.9|1.66|M|36|Quito
7663|0957756222|Pedro|Cedeño|70.7|1.87|M|23|Guayaquil
7664|0107545168|Laura|Cedeño|58.2|1.79|M|36|Cuenca
7665|0172658004|Carlos|Torres|57.2|1.62|F|45|Cuenca
7666|0980187046|Camila|López|60.2|1.48|F|43|Guayaquil
7667|0917872821|Camila|Cedeño|74.9|1.73|M|28|Guayaquil
7668|1738589819|Juan|Cedeño|78.2|1.78|M|36|Quito
7669|0101899387|Sofía|Torres|92.1|1.84|M|44|Cuenca
7670|0105383007|Carlos|Torres|52.8|1.62|F|35|Cuenca
7671|0944906702|Laura|Pérez|67.3|1.59|F|42|Guayaquil
7672|0992842999|Juan|García|69.9|1.57|F|21|Guayaquil
7673|1742781301|Luis|Ramírez|80.4|1.8|M|25|Quito
7674|0908922226|Ana|Mendoza|66.7|1.49|F|31|Guayaquil
7675|0106836008|Laura|García|70.5|1.83|M|23|Cuenca
7676|1743630242|Laura|Mendoza|46.9|1.61|F|50|Quito
7677|0970986936|Pedro|Ramírez|80.7|1.62|F|49|Guayaquil
7678|1743928671|María|Mendoza|68.5|1.65|M|24|Quito
7679|0975532768|José|López|71.6|1.73|M|44|Guayaquil
7680|0113697328|María|Mendoza|81.2|1.81|M|38|Cuenca
7681|1732627941|Camila|Torres|65.9|1.64|F|50|Quito
7682|0191084403|Juan|Torres|80.9|1.52|F|22|Cuenca
7683|0996585076|Juan|Cedeño|65.7|1.56|F|22|Guayaquil
7684|0976202620|Laura|Herrera|79.3|1.6|F|41|Guayaquil
7685|0974169737|Pedro|Moreno|110.4|1.67|M|44|Guayaquil
7686|0974668754|Sofía|López|63.9|1.6|F|33|Guayaquil
7687|0957576581|María|Cedeño|70.3|1.7|M|38|Guayaquil
7688|0937093961|Sofía|Vera|73.9|1.86|M|34|Guayaquil
7689|0965139864|Sofía|Cedeño|76.1|1.68|F|46|Guayaquil
7690|0906859998|Juan|Herrera|61.7|1.63|F|34|Guayaquil
7691|0146726657|Laura|López|70.4|1.58|F|21|Cuenca
7692|0939753085|Camila|Pérez|58.3|1.5|F|34|Guayaquil
7693|1766067586|Luis|Torres|79.4|1.85|M|20|Quito
7694|1774719933|Camila|García|59.6|1.55|F|41|Quito
7695|1756957420|Ana|Torres|79.7|1.86|M|44|Quito
7696|0910727293|Carlos|Cedeño|69.6|1.76|M|50|Guayaquil
7697|1728431383|Camila|Herrera|60.7|1.65|F|48|Quito
7698|0964889783|Pedro|Mendoza|81.6|1.68|M|32|Guayaquil
7699|1745005297|Laura|Cedeño|63.1|1.56|F|43|Quito
7700|1760657665|Camila|Mendoza|60.4|1.71|M|19|Quito
7701|1749776654|Pedro|Pérez|75.9|1.64|M|50|Quito
7702|1729760106|María|Mendoza|67.0|1.77|M|26|Quito
7703|1752944200|Carlos|Ramírez|85.3|1.82|M|47|Quito
7704|1702717331|Ana|Mendoza|91.7|1.91|M|44|Quito
7705|0195155673|José|Torres|70.2|1.56|F|28|Cuenca
7706|0966802122|Pedro|Cedeño|66.4|1.67|F|38|Guayaquil
7707|0131948031|Laura|López|68.8|1.71|M|20|Cuenca
7708|0942728091|Luis|Pérez|66.1|1.79|M|48|Guayaquil
7709|0127428123|Pedro|Cedeño|86.5|1.85|M|50|Cuenca
7710|0956073166|María|Ramírez|92.9|1.83|M|37|Guayaquil
7711|0957983542|Juan|Pérez|79.6|1.68|F|18|Guayaquil
7712|0997048504|Luis|Vera|71.3|1.74|F|35|Guayaquil
7713|0977885979|Sofía|Ramírez|64.3|1.69|F|18|Guayaquil
7714|1702688861|Sofía|García|76.6|1.7|M|31|Quito
7715|0993565774|José|Mendoza|84.7|1.84|M|34|Guayaquil
7716|0951879225|José|López|59.5|1.72|F|48|Guayaquil
7717|0902432269|Laura|García|76.8|1.61|F|31|Guayaquil
7718|0995346849|José|García|73.3|1.73|M|43|Guayaquil
7719|0917173672|Pedro|García|65.1|1.58|F|24|Guayaquil
7720|0951723937|Sofía|Torres|106.6|1.68|M|33|Guayaquil
7721|1743860852|Ana|Vera|62.7|1.7|F|35|Quito
7722|0170198699|Juan|Cedeño|69.0|1.58|M|19|Cuenca
7723|0998645905|Sofía|Torres|70.5|1.58|F|37|Guayaquil
7724|0919160060|María|Cedeño|83.6|1.72|M|27|Guayaquil
7725|1760563466|Sofía|Cedeño|66.6|1.61|F|19|Quito
7726|1756207764|Carlos|Cedeño|95.3|1.82|M|48|Quito
7727|0963436113|Juan|López|50.1|1.63|F|50|Guayaquil
7728|1702016214|Camila|Moreno|88.6|1.88|M|36|Quito
7729|1712463917|Carlos|Torres|45.3|1.52|F|45|Quito
7730|0966244744|Pedro|Moreno|60.7|1.48|F|20|Guayaquil
7731|0990464555|Sofía|García|105.1|1.77|M|37|Guayaquil
7732|1795128106|Pedro|Cedeño|63.0|1.64|F|19|Quito
7733|0943382203|María|Cedeño|80.1|1.66|M|22|Guayaquil
7734|0127880431|María|Torres|87.4|1.68|M|30|Cuenca
7735|1754713225|Sofía|López|79.5|1.81|F|43|Quito
7736|1763485962|Camila|Torres|70.1|1.72|M|20|Quito
7737|0995308276|Luis|García|61.3|1.8|M|20|Guayaquil
7738|0986771372|Carlos|Torres|72.4|1.65|F|19|Guayaquil
7739|0999919956|José|Vera|86.2|1.81|M|46|Guayaquil
7740|0942489715|Ana|Moreno|80.4|1.78|M|29|Guayaquil
7741|1720365928|José|Pérez|88.4|1.9|M|42|Quito
7742|1705259541|Ana|Pérez|88.2|1.68|F|24|Quito
7743|1745998682|Carlos|Pérez|64.9|1.61|F|19|Quito
7744|0107280271|Ana|Pérez|79.1|1.89|M|34|Cuenca
7745|0183975445|Luis|Mendoza|58.3|1.59|F|20|Cuenca
7746|0176179295|Ana|López|74.7|1.53|M|47|Cuenca
7747|1701905122|Juan|Herrera|81.7|1.8|M|37|Quito
7748|1757171554|José|Pérez|95.8|1.75|M|20|Quito
7749|0906122675|Laura|Pérez|75.6|1.85|M|28|Guayaquil
7750|0950521889|Ana|Moreno|75.3|1.65|M|20|Guayaquil
7751|1765076185|Juan|Pérez|87.7|1.77|M|40|Quito
7752|1780187296|Laura|Vera|75.0|1.68|M|34|Quito
7753|1723565856|Camila|García|73.3|1.8|M|47|Quito
7754|0901125575|Ana|Ramírez|70.3|1.67|M|21|Guayaquil
7755|0138698887|María|Ramírez|94.5|1.84|M|25|Cuenca
7756|1720885516|Camila|López|88.3|1.81|M|21|Quito
7757|0926354821|María|Moreno|75.0|1.78|M|26|Guayaquil
7758|0162812104|Ana|Vera|81.9|1.76|M|39|Cuenca
7759|0946744579|José|Pérez|76.6|1.78|M|36|Guayaquil
7760|1779391252|Juan|Moreno|58.0|1.54|F|36|Quito
7761|0135762909|María|García|56.3|1.64|F|31|Cuenca
7762|1708185541|Juan|Torres|63.6|1.85|M|23|Quito
7763|0948419620|Sofía|García|67.7|1.57|F|27|Guayaquil
7764|0904944020|Laura|García|53.1|1.57|F|37|Guayaquil
7765|1755375661|Juan|Vera|85.2|1.81|M|19|Quito
7766|1793507636|Pedro|Moreno|95.8|1.81|M|29|Quito
7767|0988002956|Sofía|Vera|93.1|1.81|M|49|Guayaquil
7768|0949308869|Laura|Ramírez|67.7|1.58|F|36|Guayaquil
7769|0965167852|Camila|Moreno|87.4|1.82|M|31|Guayaquil
7770|1700156715|Juan|López|74.3|1.71|M|24|Quito
7771|0126278314|Sofía|Herrera|62.1|1.76|M|27|Cuenca
7772|1751393160|Sofía|Ramírez|78.1|1.93|M|45|Quito
7773|0158746449|Laura|Moreno|69.4|1.55|F|22|Cuenca
7774|0199818488|Pedro|García|72.9|1.98|M|27|Cuenca
7775|0976181651|Luis|Torres|45.8|1.65|F|27|Guayaquil
7776|0966334592|Luis|Cedeño|73.9|1.65|M|20|Guayaquil
7777|0954256664|Laura|Mendoza|77.5|1.65|M|22|Guayaquil
7778|0178306613|Pedro|García|68.9|1.67|F|42|Cuenca
7779|1763015949|Pedro|Ramírez|76.0|1.64|M|28|Quito
7780|0174053998|José|García|75.9|1.63|M|44|Cuenca
7781|1798800733|María|Cedeño|52.1|1.68|F|23|Quito
7782|0936123672|Ana|Herrera|64.8|1.63|F|31|Guayaquil
7783|0994760698|Carlos|Ramírez|52.9|1.68|F|18|Guayaquil
7784|1781512969|Ana|Torres|86.9|1.68|M|39|Quito
7785|1773010960|Sofía|Moreno|63.5|1.67|F|42|Quito
7786|1741735799|Pedro|Cedeño|70.0|1.53|F|50|Quito
7787|0994369624|Camila|López|50.4|1.5|F|32|Guayaquil
7788|0967015932|Sofía|Herrera|56.4|1.61|F|41|Guayaquil
7789|0957093779|Camila|Ramírez|88.1|1.73|M|21|Guayaquil
7790|1758368034|Laura|Vera|72.2|1.75|M|49|Quito
7791|1791358114|Camila|Torres|71.7|1.52|F|50|Quito
7792|1776101356|José|Ramírez|61.7|1.71|F|36|Quito
7793|0910830740|Carlos|Pérez|85.9|1.81|M|31|Guayaquil
7794|0955385329|José|García|58.7|1.58|F|20|Guayaquil
7795|1723121896|Laura|Pérez|71.1|1.68|M|24|Quito
7796|0993606142|María|Herrera|85.6|1.78|M|25|Guayaquil
7797|1709433233|Sofía|Pérez|75.3|1.75|M|29|Quito
7798|1782668634|Juan|Torres|85.3|1.75|M|25|Quito
7799|0151218802|Camila|Ramírez|54.5|1.47|F|38|Cuenca
7800|0114001520|José|Torres|64.9|1.68|F|48|Cuenca
7801|1794290047|Pedro|Mendoza|63.4|1.71|M|22|Quito
7802|0157582342|Camila|Herrera|56.3|1.68|F|19|Cuenca
7803|0956047255|Camila|Mendoza|82.7|1.67|M|25|Guayaquil
7804|0981728923|Camila|Mendoza|78.9|1.7|M|36|Guayaquil
7805|1736235615|Juan|García|65.7|1.59|F|36|Quito
7806|1716783728|Juan|Pérez|67.8|1.67|F|45|Quito
7807|1796909284|María|Vera|65.4|1.44|F|28|Quito
7808|0162657966|José|López|87.1|1.64|M|29|Cuenca
7809|0179426907|Ana|Cedeño|50.7|1.72|F|25|Cuenca
7810|0146562558|Sofía|Herrera|75.3|1.58|F|20|Cuenca
7811|1737420725|Camila|Cedeño|71.4|1.53|F|23|Quito
7812|1784706418|Laura|Herrera|69.3|1.83|M|45|Quito
7813|1748699913|Sofía|López|60.9|1.59|F|44|Quito
7814|0135669066|Camila|Vera|76.1|1.86|M|39|Cuenca
7815|0996637555|María|Pérez|91.6|1.74|M|28|Guayaquil
7816|0900064652|Sofía|Pérez|64.1|1.67|F|45|Guayaquil
7817|0992159699|Camila|Moreno|54.3|1.69|F|39|Guayaquil
7818|0915342965|Ana|López|62.6|1.53|F|31|Guayaquil
7819|1768612307|Juan|García|53.0|1.59|F|47|Quito
7820|1745785150|Sofía|García|62.0|1.64|F|37|Quito
7821|0999791959|Sofía|Vera|74.4|1.79|M|38|Guayaquil
7822|0155973184|José|García|109.1|1.69|M|36|Cuenca
7823|0973166369|Sofía|Ramírez|56.5|1.74|F|41|Guayaquil
7824|0983833533|Sofía|López|73.2|1.68|F|34|Guayaquil
7825|0107411094|Ana|Torres|80.2|1.73|M|45|Cuenca
7826|0919656029|Sofía|Vera|71.7|1.73|F|35|Guayaquil
7827|1736258243|José|Mendoza|62.7|1.56|F|27|Quito
7828|0901549008|Luis|García|73.1|1.81|M|48|Guayaquil
7829|0139734940|Laura|Pérez|70.5|1.7|M|26|Cuenca
7830|0938079007|Laura|Torres|70.2|1.82|M|21|Guayaquil
7831|0961435615|María|Torres|81.9|1.78|M|32|Guayaquil
7832|0943754133|Camila|Cedeño|82.5|1.82|M|27|Guayaquil
7833|0957902536|Laura|Mendoza|76.7|1.61|F|49|Guayaquil
7834|0925167196|Juan|Herrera|63.7|1.62|M|41|Guayaquil
7835|1794199657|Camila|García|67.2|1.7|F|29|Quito
7836|0957731215|Camila|Vera|101.5|1.66|M|39|Guayaquil
7837|0979844786|José|Vera|58.1|1.71|M|35|Guayaquil
7838|1769578678|Juan|Ramírez|56.9|1.7|F|19|Quito
7839|1754315952|Luis|Herrera|55.5|1.61|F|21|Quito
7840|0970125560|Ana|Torres|56.9|1.5|F|24|Guayaquil
7841|0961530702|Ana|García|68.6|1.61|F|26|Guayaquil
7842|0976842159|Ana|Vera|89.2|1.81|M|40|Guayaquil
7843|0914272263|María|Moreno|71.8|1.63|F|24|Guayaquil
7844|1709137497|María|Herrera|67.0|1.46|F|36|Quito
7845|0185311906|Camila|Cedeño|56.4|1.61|F|36|Cuenca
7846|0967145398|Pedro|Herrera|85.2|1.81|M|23|Guayaquil
7847|0133710256|Pedro|Pérez|69.5|1.84|M|50|Cuenca
7848|1755407616|José|López|64.0|1.69|M|28|Quito
7849|0148977136|Camila|Vera|63.7|1.76|F|38|Cuenca
7850|1775546152|José|Vera|73.3|1.73|M|31|Quito
7851|1731019189|Juan|Pérez|90.2|1.77|M|38|Quito
7852|0937673599|José|Herrera|77.8|1.71|M|43|Guayaquil
7853|0988419018|Sofía|Herrera|70.3|1.62|M|45|Guayaquil
7854|0944066445|Juan|Mendoza|72.8|1.75|M|47|Guayaquil
7855|0994439126|Luis|López|77.4|1.78|M|41|Guayaquil
7856|0997930913|Sofía|Moreno|74.1|1.79|M|18|Guayaquil
7857|1731820338|Laura|Herrera|80.6|1.64|F|20|Quito
7858|0950619141|Pedro|Pérez|72.1|1.56|F|42|Guayaquil
7859|0951528560|Luis|Pérez|84.5|1.66|M|46|Guayaquil
7860|0989393072|Pedro|Pérez|66.4|1.67|F|22|Guayaquil
7861|0911013067|Juan|Vera|86.4|1.6|M|33|Guayaquil
7862|0179377037|Sofía|Vera|86.6|1.74|M|49|Cuenca
7863|1764554333|María|Mendoza|69.3|1.77|M|40|Quito
7864|1749079299|Sofía|Mendoza|71.6|1.87|M|36|Quito
7865|1771632374|Laura|Ramírez|68.6|1.71|F|23|Quito
7866|1785358055|Sofía|Torres|70.7|1.9|M|50|Quito
7867|0955351939|Pedro|Mendoza|65.9|1.73|F|22|Guayaquil
7868|0141991077|Laura|García|61.4|1.71|M|33|Cuenca
7869|0938871965|Sofía|López|63.0|1.62|M|33|Guayaquil
7870|0984380079|Laura|Herrera|91.8|1.71|M|48|Guayaquil
7871|1731075989|Juan|Mendoza|62.8|1.63|F|23|Quito
7872|0129558568|Laura|Mendoza|86.2|1.7|M|32|Cuenca
7873|0997907655|Camila|Pérez|71.2|1.57|F|28|Guayaquil
7874|0168473345|Ana|Herrera|63.4|1.64|F|34|Cuenca
7875|1767746976|Carlos|García|63.5|1.6|F|23|Quito
7876|1761942509|Camila|Pérez|72.8|1.77|M|20|Quito
7877|0931203265|Juan|Moreno|68.5|1.5|F|19|Guayaquil
7878|1748477064|José|Pérez|82.2|1.78|M|33|Quito
7879|0986150295|Laura|Pérez|65.7|1.49|F|41|Guayaquil
7880|0100169821|Sofía|Herrera|68.4|1.77|M|23|Cuenca
7881|0114288556|Ana|Moreno|69.4|1.81|M|27|Cuenca
7882|0917669450|Juan|Pérez|59.9|1.6|F|19|Guayaquil
7883|0905817904|José|Torres|75.7|1.62|M|34|Guayaquil
7884|0912003804|María|Moreno|60.6|1.58|F|40|Guayaquil
7885|1775841557|José|Vera|60.1|1.68|M|39|Quito
7886|1723781903|María|García|85.8|1.68|F|34|Quito
7887|1763509376|Ana|Mendoza|65.0|1.49|F|20|Quito
7888|1747339834|Juan|Herrera|68.0|1.62|F|48|Quito
7889|0914407220|José|Cedeño|74.9|1.55|F|29|Guayaquil
7890|1792097277|Pedro|Pérez|90.8|1.83|M|40|Quito
7891|0154533988|Juan|Pérez|66.4|1.81|M|37|Cuenca
7892|1727636793|Pedro|Moreno|59.0|1.55|F|34|Quito
7893|0971405782|Luis|Herrera|65.8|1.74|F|31|Guayaquil
7894|0161012333|Ana|López|80.0|1.77|M|40|Cuenca
7895|1794775407|José|Ramírez|70.8|1.89|M|19|Quito
7896|0105261195|José|Ramírez|72.1|1.62|F|35|Cuenca
7897|1750162924|José|Torres|71.9|1.78|M|21|Quito
7898|1797114340|Pedro|Ramírez|82.4|1.73|M|23|Quito
7899|1753702620|Luis|Ramírez|71.7|1.59|F|45|Quito
7900|1776429192|Ana|Pérez|58.3|1.67|F|25|Quito
7901|1719795249|Pedro|Moreno|86.1|1.81|M|23|Quito
7902|0902235229|Juan|Ramírez|81.8|1.61|M|28|Guayaquil
7903|0957549606|Luis|Cedeño|63.7|1.66|F|37|Guayaquil
7904|1704292238|Carlos|García|78.4|1.62|M|25|Quito
7905|1779867503|Sofía|Vera|74.3|1.81|F|40|Quito
7906|0155396454|María|Pérez|89.4|1.83|M|22|Cuenca
7907|0191413287|Carlos|García|82.8|1.83|M|20|Cuenca
7908|0927177956|María|López|81.4|1.65|M|50|Guayaquil
7909|1759648829|Laura|García|63.5|1.74|F|34|Quito
7910|0905619938|Luis|Torres|65.9|1.75|F|47|Guayaquil
7911|1782820862|José|Ramírez|70.8|1.78|M|19|Quito
7912|0116096597|José|Torres|78.7|1.77|M|39|Cuenca
7913|0119247412|Pedro|Herrera|55.2|1.71|M|25|Cuenca
7914|0930699987|José|López|76.0|1.73|M|24|Guayaquil
7915|0994056219|Camila|Pérez|53.6|1.67|F|45|Guayaquil
7916|1732941449|María|Mendoza|57.5|1.61|F|47|Quito
7917|0956189240|Laura|Pérez|83.2|1.82|M|43|Guayaquil
7918|1712883060|Carlos|López|70.2|1.87|M|41|Quito
7919|0984925752|Ana|Vera|69.3|1.81|M|34|Guayaquil
7920|0905093938|Laura|Vera|87.5|1.58|M|28|Guayaquil
7921|1799234959|Luis|Ramírez|87.7|1.74|M|20|Quito
7922|0947588117|Ana|García|81.7|1.56|F|34|Guayaquil
7923|1726311443|Sofía|Cedeño|73.3|1.68|M|41|Quito
7924|1707923539|Sofía|Torres|70.0|1.82|M|43|Quito
7925|0986492803|Carlos|Pérez|69.2|1.67|M|31|Guayaquil
7926|1796924980|Sofía|Cedeño|64.4|1.64|F|47|Quito
